125.857894897461,44.7900009155273,158.435897827148	125.857894897461,38.6290054321289,158.435897827148	129.982498168945,38.6290054321289,167.194931030273	129.982498168945,44.7900009155273,167.194931030273	121.325546264648,44.7900009155273,160.570175170898	121.325546264648,38.6290054321289,160.570175170898	125.450149536133,38.6290054321289,169.329208374023	125.450149536133,44.7900009155273,169.329208374023
126.659782409668,42.818000793457,159.76432800293	126.659782409668,38.0499954223633,159.76432800293	128.751434326172,38.0499954223633,167.601196289062	128.751434326172,42.818000793457,167.601196289062	122.267211914062,42.818000793457,160.936706542969	122.267211914062,38.0499954223633,160.936706542969	124.358863830566,38.0499954223633,168.773574829102	124.358863830566,42.818000793457,168.773574829102
125.927284240723,42.9099998474121,159.520797729492	125.927284240723,38.0900001525879,159.520797729492	129.889862060547,38.0900001525879,165.519027709961	129.889862060547,42.9099998474121,165.519027709961	122.400382995605,42.9099998474121,161.85075378418	122.400382995605,38.0900001525879,161.85075378418	126.362953186035,38.0900001525879,167.848983764648	126.362953186035,42.9099998474121,167.848983764648
125.913185119629,19.4580001831055,173.210906982422	125.913185119629,15.0410003662109,173.210906982422	122.313720703125,15.0410003662109,170.06999206543	122.313720703125,19.4580001831055,170.06999206543	128.976531982422,19.4580001831055,169.700332641602	128.976531982422,15.0410003662109,169.700332641602	125.377067565918,15.0410003662109,166.559417724609	125.377067565918,19.4580001831055,166.559417724609
126.558822631836,43.1689987182617,161.395294189453	126.558822631836,38.4710006713867,161.395294189453	128.376251220703,38.4710006713867,166.403564453125	128.376251220703,43.1689987182617,166.403564453125	122.737022399902,43.1689987182617,162.782165527344	122.737022399902,38.4710006713867,162.782165527344	124.554458618164,38.4710006713867,167.790435791016	124.554458618164,43.1689987182617,167.790435791016
128.176422119141,16.5189990997314,166.64697265625	128.176422119141,23.8379993438721,166.64697265625	123.149429321289,23.8379993438721,168.850051879883	123.149429321289,16.5189990997314,168.850051879883	130.056289672852,16.5189990997314,170.936477661133	130.056289672852,23.8379993438721,170.936477661133	125.029296875,23.8379993438721,173.139556884766	125.029296875,16.5189990997314,173.139556884766
127.142913818359,40.7000045776367,161.182952880859	127.142913818359,34.2490005493164,161.182952880859	129.450439453125,34.2490005493164,167.352844238281	129.450439453125,40.7000045776367,167.352844238281	123.191673278809,40.7000045776367,162.660705566406	123.191673278809,34.2490005493164,162.660705566406	125.49919128418,34.2490005493164,168.830596923828	125.49919128418,40.7000045776367,168.830596923828
127.972076416016,42.3400001525879,163.52180480957	127.972076416016,38.0499992370605,163.52180480957	129.108657836914,38.0499992370605,169.173400878906	129.108657836914,42.3400001525879,169.173400878906	123.518836975098,42.3400001525879,164.417388916016	123.518836975098,38.0499992370605,164.417388916016	124.655410766602,38.0499992370605,170.068984985352	124.655410766602,42.3400001525879,170.068984985352
127.479225158691,21.4090003967285,167.880645751953	127.479225158691,16.2999992370605,167.880645751953	128.795791625977,16.2999992370605,172.347915649414	128.795791625977,21.4090003967285,172.347915649414	123.495620727539,21.4090003967285,169.054672241211	123.495620727539,16.2999992370605,169.054672241211	124.812187194824,16.2999992370605,173.521942138672	124.812187194824,21.4090003967285,173.521942138672
127.261787414551,46.3779983520508,163.629272460938	127.261787414551,40.2509994506836,163.629272460938	130.652160644531,40.2509994506836,169.82861328125	130.652160644531,46.3779983520508,169.82861328125	123.499237060547,46.3779983520508,165.686981201172	123.499237060547,40.2509994506836,165.686981201172	126.889610290527,40.2509994506836,171.886322021484	126.889610290527,46.3779983520508,171.886322021484
127.689186096191,28.4990005493164,173.602828979492	127.689186096191,19.697998046875,173.602828979492	123.542602539062,19.697998046875,171.408981323242	123.542602539062,28.4990005493164,171.408981323242	129.835601806641,28.4990005493164,169.545883178711	129.835601806641,19.697998046875,169.545883178711	125.689018249512,19.697998046875,167.352035522461	125.689018249512,28.4990005493164,167.352035522461
