30.6331787109375,242.515014648438,237.752136230469	30.6331787109375,238.111999511719,237.752136230469	4.18536758422852,238.111999511719,237.514038085938	4.18536758422852,242.515014648438,237.514038085938	30.6729049682617,242.515014648438,233.339202880859	30.6729049682617,238.111999511719,233.339202880859	4.22509384155273,238.111999511719,233.101104736328	4.22509384155273,242.515014648438,233.101104736328
8.62642860412598,230.031982421875,301.117095947266	8.62642860412598,235.263000488281,301.117095947266	8.94645023345947,235.263000488281,272.8779296875	8.94645023345947,230.031982421875,272.8779296875	4.05084037780762,230.031982421875,301.065246582031	4.05084037780762,235.263000488281,301.065246582031	4.37086200714111,235.263000488281,272.826080322266	4.37086200714111,230.031982421875,272.826080322266
9.23943328857422,224.067001342773,271.018646240234	9.23943328857422,233.656997680664,271.018646240234	9.2979736328125,233.656997680664,265.116455078125	9.2979736328125,224.067001342773,265.116455078125	4.21590852737427,224.067001342773,270.968811035156	4.21590852737427,233.656997680664,270.968811035156	4.27444934844971,233.656997680664,265.066619873047	4.27444934844971,224.067001342773,265.066619873047
9.24034881591797,222.563995361328,268.287109375	9.24034881591797,228.029998779297,268.287109375	9.9965295791626,228.029998779297,260.273254394531	9.9965295791626,222.563995361328,260.273254394531	3.90580344200134,222.563995361328,267.783752441406	3.90580344200134,228.029998779297,267.783752441406	4.66198444366455,228.029998779297,259.769897460938	4.66198444366455,222.563995361328,259.769897460938
9.11454391479492,223.101013183594,270.620483398438	9.11454391479492,228.52099609375,270.620483398438	9.70468330383301,228.52099609375,261.068359375	9.70468330383301,223.101013183594,261.068359375	4.09081029891968,223.101013183594,270.310119628906	4.09081029891968,228.52099609375,270.310119628906	4.68094921112061,228.52099609375,260.757995605469	4.68094921112061,223.101013183594,260.757995605469
8.31030368804932,235.77099609375,298.828216552734	8.31030368804932,239.838012695312,298.828216552734	8.6306266784668,239.838012695312,293.81884765625	8.6306266784668,235.77099609375,293.81884765625	4.1796407699585,235.77099609375,298.564086914062	4.1796407699585,239.838012695312,298.564086914062	4.49996328353882,239.838012695312,293.554718017578	4.49996328353882,235.77099609375,293.554718017578
8.97799301147461,224.259002685547,266.709197998047	8.97799301147461,232.196990966797,266.709197998047	9.53153228759766,232.196990966797,261.315582275391	9.53153228759766,224.259002685547,261.315582275391	4.08834218978882,224.259002685547,266.207366943359	4.08834218978882,232.196990966797,266.207366943359	4.64188098907471,232.196990966797,260.813751220703	4.64188098907471,224.259002685547,260.813751220703
8.5936279296875,233.160003662109,293.883117675781	8.5936279296875,221.649993896484,293.883117675781	8.82992267608643,221.649993896484,298.363830566406	8.82992267608643,233.160003662109,298.363830566406	4.20933818817139,233.160003662109,294.114318847656	4.20933818817139,221.649993896484,294.114318847656	4.44563293457031,221.649993896484,298.595031738281	4.44563293457031,233.160003662109,298.595031738281
8.32275009155273,231.638000488281,298.054473876953	8.32275009155273,241.898986816406,298.054473876953	8.58618545532227,241.898986816406,292.3544921875	8.58618545532227,231.638000488281,292.3544921875	4.21217441558838,231.638000488281,297.864501953125	4.21217441558838,241.898986816406,297.864501953125	4.47560977935791,241.898986816406,292.164520263672	4.47560977935791,231.638000488281,292.164520263672
8.49361419677734,233.290008544922,299.654144287109	8.49361419677734,237.399993896484,299.654144287109	8.57693099975586,237.399993896484,292.966217041016	8.57693099975586,233.290008544922,292.966217041016	4.29892063140869,233.290008544922,299.601898193359	4.29892063140869,237.399993896484,299.601898193359	4.38223743438721,237.399993896484,292.913970947266	4.38223743438721,233.290008544922,292.913970947266
8.41811180114746,241.609008789062,294.437164306641	8.41811180114746,231.473999023438,294.437164306641	8.50987148284912,231.473999023438,300.174072265625	8.50987148284912,241.609008789062,300.174072265625	4.3144063949585,241.609008789062,294.502807617188	4.3144063949585,231.473999023438,294.502807617188	4.40616607666016,231.473999023438,300.239715576172	4.40616607666016,241.609008789062,300.239715576172
8.85692405700684,229.105010986328,277.562194824219	8.85692405700684,234.037994384766,277.562194824219	9.08283233642578,234.037994384766,267.245361328125	9.08283233642578,229.105010986328,267.245361328125	4.26043748855591,229.105010986328,277.461547851562	4.26043748855591,234.037994384766,277.461547851562	4.48634624481201,234.037994384766,267.144714355469	4.48634624481201,229.105010986328,267.144714355469
8.22140502929688,234.397994995117,293.710388183594	8.22140502929688,228.36799621582,293.710388183594	8.87419414520264,228.36799621582,298.085693359375	8.87419414520264,234.397994995117,298.085693359375	4.04247379302979,234.397994995117,294.333862304688	4.04247379302979,228.36799621582,294.333862304688	4.69526338577271,228.36799621582,298.709167480469	4.69526338577271,234.397994995117,298.709167480469
7.77076005935669,221.664978027344,214.037826538086	7.77076005935669,226.656005859375,214.037826538086	3.44094800949097,226.656005859375,217.208389282227	3.44094800949097,221.664978027344,217.208389282227	10.4801979064941,221.664978027344,217.737899780273	10.4801979064941,226.656005859375,217.737899780273	6.15038633346558,226.656005859375,220.908462524414	6.15038633346558,221.664978027344,220.908462524414
8.56439208984375,234.098999023438,281.271881103516	8.56439208984375,221.658996582031,281.271881103516	8.93434715270996,221.658996582031,285.751953125	8.93434715270996,234.098999023438,285.751953125	4.2534761428833,234.098999023438,281.627868652344	4.2534761428833,221.658996582031,281.627868652344	4.62343072891235,221.658996582031,286.107940673828	4.62343072891235,234.098999023438,286.107940673828
8.695969581604,234.205993652344,275.880340576172	8.695969581604,221.726013183594,275.880340576172	8.86280632019043,221.726013183594,280.373718261719	8.86280632019043,234.205993652344,280.373718261719	4.40474033355713,234.205993652344,276.039672851562	4.40474033355713,221.726013183594,276.039672851562	4.57157707214355,221.726013183594,280.533050537109	4.57157707214355,234.205993652344,280.533050537109
9.07843589782715,229.115005493164,265.022399902344	9.07843589782715,233.751998901367,265.022399902344	9.17660903930664,233.751998901367,255.140991210938	9.17660903930664,229.115005493164,255.140991210938	4.44723081588745,229.115005493164,264.976379394531	4.44723081588745,233.751998901367,264.976379394531	4.54540348052979,233.751998901367,255.094985961914	4.54540348052979,229.115005493164,255.094985961914
9.34809303283691,230.270004272461,258.164978027344	9.34809303283691,235.529006958008,258.164978027344	9.39490127563477,235.529006958008,248.176544189453	9.39490127563477,230.270004272461,248.176544189453	4.50834178924561,230.270004272461,258.142303466797	4.50834178924561,235.529006958008,258.142303466797	4.5551495552063,235.529006958008,248.153869628906	4.5551495552063,230.270004272461,248.153869628906
9.11789417266846,229.565994262695,260.112243652344	9.11789417266846,234.300003051758,260.112243652344	9.17735290527344,234.300003051758,253.135589599609	9.17735290527344,229.565994262695,253.135589599609	4.55891132354736,229.565994262695,260.073394775391	4.55891132354736,234.300003051758,260.073394775391	4.61837005615234,234.300003051758,253.096725463867	4.61837005615234,229.565994262695,253.096725463867
8.52145576477051,221.598007202148,249.788269042969	8.52145576477051,229.794998168945,249.788269042969	3.7387387752533,229.794998168945,252.169448852539	3.7387387752533,221.598007202148,252.169448852539	10.7086429595947,221.598007202148,254.18132019043	10.7086429595947,229.794998168945,254.18132019043	5.92592620849609,229.794998168945,256.5625	5.92592620849609,221.598007202148,256.5625
9.27602767944336,235.473999023438,242.105773925781	9.27602767944336,230.546997070312,242.105773925781	9.31730079650879,230.546997070312,252.859619140625	9.31730079650879,235.473999023438,252.859619140625	4.61452293395996,235.473999023438,242.123657226562	4.61452293395996,230.546997070312,242.123657226562	4.65579605102539,230.546997070312,252.877502441406	4.65579605102539,235.473999023438,252.877502441406
9.14213943481445,226.175994873047,255.051025390625	9.14213943481445,231.194000244141,255.051025390625	9.19829750061035,231.194000244141,244.897476196289	9.19829750061035,226.175994873047,244.897476196289	4.6364221572876,226.175994873047,255.026107788086	4.6364221572876,231.194000244141,255.026107788086	4.6925802230835,231.194000244141,244.87255859375	4.6925802230835,226.175994873047,244.87255859375
8.80799198150635,233.194000244141,260.810394287109	8.80799198150635,227.578002929688,260.810394287109	9.04610347747803,227.578002929688,265.309295654297	9.04610347747803,233.194000244141,265.309295654297	4.54994297027588,233.194000244141,261.035736083984	4.54994297027588,227.578002929688,261.035736083984	4.78805446624756,227.578002929688,265.534637451172	4.78805446624756,233.194000244141,265.534637451172
7.39558172225952,225.824005126953,244.525497436523	7.39558172225952,221.60400390625,244.525497436523	10.1814937591553,221.60400390625,248.325485229492	10.1814937591553,225.824005126953,248.325485229492	3.80584669113159,225.824005126953,247.157272338867	3.80584669113159,221.60400390625,247.157272338867	6.59175825119019,221.60400390625,250.957260131836	6.59175825119019,225.824005126953,250.957260131836
9.13371467590332,226.082000732422,256.168518066406	9.13371467590332,231.830993652344,256.168518066406	9.16447162628174,231.830993652344,251.082809448242	9.16447162628174,226.082000732422,251.082809448242	4.68692398071289,226.082000732422,256.141632080078	4.68692398071289,231.830993652344,256.141632080078	4.71768093109131,231.830993652344,251.055908203125	4.71768093109131,226.082000732422,251.055908203125
8.82321071624756,234.203002929688,244.853500366211	8.82321071624756,226.789001464844,244.853500366211	9.49137020111084,226.789001464844,249.237365722656	9.49137020111084,234.203002929688,249.237365722656	4.44684982299805,234.203002929688,245.5205078125	4.44684982299805,226.789001464844,245.5205078125	5.11500883102417,226.789001464844,249.904373168945	5.11500883102417,234.203002929688,249.904373168945
8.18836879730225,228.277008056641,232.333404541016	8.18836879730225,221.626007080078,232.333404541016	9.85689544677734,221.626007080078,236.62841796875	9.85689544677734,228.277008056641,236.62841796875	4.07719659805298,228.277008056641,233.930511474609	4.07719659805298,221.626007080078,233.930511474609	5.74572324752808,221.626007080078,238.225524902344	5.74572324752808,228.277008056641,238.225524902344
8.83362007141113,229.919998168945,245.329010009766	8.83362007141113,222.15299987793,245.329010009766	9.34420299530029,222.15299987793,249.732803344727	9.34420299530029,229.919998168945,249.732803344727	4.56058406829834,229.919998168945,245.824447631836	4.56058406829834,222.15299987793,245.824447631836	5.0711669921875,222.15299987793,250.228240966797	5.0711669921875,229.919998168945,250.228240966797
8.70012187957764,234.087005615234,250.225311279297	8.70012187957764,227.233978271484,250.225311279297	9.33968830108643,227.233978271484,254.572113037109	9.33968830108643,234.087005615234,254.572113037109	4.52245807647705,234.087005615234,250.839996337891	4.52245807647705,227.233978271484,250.839996337891	5.16202449798584,227.233978271484,255.186798095703	5.16202449798584,234.087005615234,255.186798095703
8.1851921081543,233.934005737305,250.872772216797	8.1851921081543,226.783004760742,250.872772216797	9.73599720001221,226.783004760742,255.151596069336	9.73599720001221,233.934005737305,255.151596069336	4.19930171966553,233.934005737305,252.317398071289	4.19930171966553,226.783004760742,252.317398071289	5.75010681152344,226.783004760742,256.596221923828	5.75010681152344,233.934005737305,256.596221923828
9.03049755096436,230.488998413086,246.423477172852	9.03049755096436,235.009994506836,246.423477172852	9.28530979156494,235.009994506836,225.896926879883	9.28530979156494,230.488998413086,225.896926879883	4.79189777374268,230.488998413086,246.370864868164	4.79189777374268,235.009994506836,246.370864868164	5.04671001434326,235.009994506836,225.844314575195	5.04671001434326,230.488998413086,225.844314575195
9.65327453613281,230.278991699219,226.430648803711	9.65327453613281,235.544006347656,226.430648803711	9.84927654266357,235.544006347656,197.691665649414	9.84927654266357,230.278991699219,197.691665649414	4.81606864929199,230.278991699219,226.397659301758	4.81606864929199,235.544006347656,226.397659301758	5.01207065582275,235.544006347656,197.658676147461	5.01207065582275,230.278991699219,197.658676147461
8.41791248321533,229.753021240234,219.629974365234	8.41791248321533,221.628997802734,219.629974365234	10.2905883789062,221.628997802734,224.019760131836	10.2905883789062,229.753021240234,224.019760131836	4.1178412437439,229.753021240234,221.464370727539	4.1178412437439,221.628997802734,221.464370727539	5.99051666259766,221.628997802734,225.854156494141	5.99051666259766,229.753021240234,225.854156494141
7.57586193084717,229.401992797852,260.539337158203	7.57586193084717,222.921005249023,260.539337158203	10.4650497436523,222.921005249023,264.879333496094	10.4650497436523,229.401992797852,264.879333496094	3.92284297943115,229.401992797852,262.97119140625	3.92284297943115,222.921005249023,262.97119140625	6.81203079223633,222.921005249023,267.311187744141	6.81203079223633,229.401992797852,267.311187744141
9.04874229431152,223.679992675781,237.707336425781	9.04874229431152,234.401000976562,237.707336425781	9.38020420074463,234.401000976562,233.265747070312	9.38020420074463,223.679992675781,233.265747070312	4.75698375701904,223.679992675781,237.387054443359	4.75698375701904,234.401000976562,237.387054443359	5.08844566345215,234.401000976562,232.945465087891	5.08844566345215,223.679992675781,232.945465087891
9.42941379547119,230.865005493164,218.611755371094	9.42941379547119,226.158004760742,218.611755371094	9.4356107711792,226.158004760742,225.690826416016	9.4356107711792,230.865005493164,225.690826416016	4.91763877868652,230.865005493164,218.615692138672	4.91763877868652,226.158004760742,218.615692138672	4.92383575439453,226.158004760742,225.694763183594	4.92383575439453,230.865005493164,225.694763183594
9.07766151428223,233.266006469727,238.734375	9.07766151428223,237.421005249023,238.734375	9.20306205749512,237.421005249023,232.083740234375	9.20306205749512,233.266006469727,232.083740234375	4.88754224777222,233.266006469727,238.655364990234	4.88754224777222,237.421005249023,238.655364990234	5.01294374465942,237.421005249023,232.004730224609	5.01294374465942,233.266006469727,232.004730224609
8.81200695037842,222.235000610352,214.604705810547	8.81200695037842,229.856002807617,214.604705810547	4.49031591415405,229.856002807617,215.718536376953	4.49031591415405,222.235000610352,215.718536376953	9.90623664855957,222.235000610352,218.850372314453	9.90623664855957,229.856002807617,218.850372314453	5.58454608917236,229.856002807617,219.964202880859	5.58454608917236,222.235000610352,219.964202880859
9.07619857788086,239.838012695312,232.527847290039	9.07619857788086,235.731994628906,232.527847290039	9.15693378448486,235.731994628906,237.761306762695	9.15693378448486,239.838012695312,237.761306762695	4.91765689849854,239.838012695312,232.591995239258	4.91765689849854,235.731994628906,232.591995239258	4.99839210510254,235.731994628906,237.825454711914	4.99839210510254,239.838012695312,237.825454711914
9.02857494354248,231.529006958008,237.0712890625	9.02857494354248,241.608993530273,237.0712890625	9.16730880737305,241.608993530273,231.440872192383	9.16730880737305,231.529006958008,231.440872192383	4.92314434051514,231.529006958008,236.970138549805	4.92314434051514,241.608993530273,236.970138549805	5.06187772750854,241.608993530273,231.339721679688	5.06187772750854,231.529006958008,231.339721679688
9.08553886413574,241.886993408203,233.501403808594	9.08553886413574,231.605010986328,233.501403808594	9.09203624725342,231.605010986328,239.226409912109	9.09203624725342,241.886993408203,239.226409912109	4.9886999130249,241.886993408203,233.506042480469	4.9886999130249,231.605010986328,233.506042480469	4.99519729614258,231.605010986328,239.231048583984	4.99519729614258,241.886993408203,239.231048583984
9.48688793182373,225.932006835938,223.302825927734	9.48688793182373,230.947021484375,223.302825927734	9.56207180023193,230.947021484375,214.399566650391	9.56207180023193,225.932006835938,214.399566650391	4.95228481292725,225.932006835938,223.264526367188	4.95228481292725,230.947021484375,223.264526367188	5.02746868133545,230.947021484375,214.361267089844	5.02746868133545,225.932006835938,214.361267089844
9.26912784576416,230.696014404297,230.425277709961	9.26912784576416,234.876007080078,230.425277709961	9.32757377624512,234.876007080078,222.036849975586	9.32757377624512,230.696014404297,222.036849975586	5.05537462234497,230.696014404297,230.395919799805	5.05537462234497,234.876007080078,230.395919799805	5.11382102966309,234.876007080078,222.00749206543	5.11382102966309,230.696014404297,222.00749206543
9.32761287689209,227.111999511719,225.394836425781	9.32761287689209,234.358001708984,225.394836425781	9.3690013885498,234.358001708984,220.997314453125	9.3690013885498,227.111999511719,220.997314453125	5.09013080596924,227.111999511719,225.354949951172	5.09013080596924,234.358001708984,225.354949951172	5.13151931762695,234.358001708984,220.957427978516	5.13151931762695,227.111999511719,220.957427978516
9.22568511962891,234.285003662109,208.492813110352	9.22568511962891,224.371978759766,208.492813110352	9.68299102783203,224.371978759766,212.932678222656	9.68299102783203,234.285003662109,212.932678222656	4.94326782226562,234.285003662109,208.933898925781	4.94326782226562,224.371978759766,208.933898925781	5.40057420730591,224.371978759766,213.373764038086	5.40057420730591,234.285003662109,213.373764038086
8.52410984039307,221.65299987793,213.903289794922	8.52410984039307,231.626998901367,213.903289794922	10.2415142059326,231.626998901367,209.647476196289	10.2415142059326,221.65299987793,209.647476196289	4.47017097473145,221.65299987793,212.267349243164	4.47017097473145,231.626998901367,212.267349243164	6.18757581710815,231.626998901367,208.011535644531	6.18757581710815,221.65299987793,208.011535644531
9.38420867919922,227.257995605469,220.113616943359	9.38420867919922,234.273010253906,220.113616943359	9.46653366088867,234.273010253906,215.708297729492	9.46653366088867,227.257995605469,215.708297729492	5.12578201293945,227.257995605469,220.034042358398	5.12578201293945,234.273010253906,220.034042358398	5.20810651779175,234.273010253906,215.628723144531	5.20810651779175,227.257995605469,215.628723144531
9.20250511169434,226.984008789062,219.285110473633	9.20250511169434,233.869995117188,219.285110473633	9.58689880371094,233.869995117188,214.870239257812	9.58689880371094,226.984008789062,214.870239257812	4.99679183959961,226.984008789062,218.918914794922	4.99679183959961,233.869995117188,218.918914794922	5.38118553161621,233.869995117188,214.504043579102	5.38118553161621,226.984008789062,214.504043579102
9.13268566131592,225.949005126953,177.335052490234	9.13268566131592,221.623016357422,177.335052490234	4.5747857093811,221.623016357422,175.831741333008	4.5747857093811,225.949005126953,175.831741333008	10.6520557403564,225.949005126953,172.728469848633	10.6520557403564,221.623016357422,172.728469848633	6.09415531158447,221.623016357422,171.225158691406	6.09415531158447,225.949005126953,171.225158691406
9.68488502502441,230.315002441406,203.388259887695	9.68488502502441,235.037994384766,203.388259887695	10.0077867507935,235.037994384766,169.614074707031	10.0077867507935,230.315002441406,169.614074707031	5.08718490600586,230.315002441406,203.344299316406	5.08718490600586,235.037994384766,203.344299316406	5.4100866317749,235.037994384766,169.570114135742	5.4100866317749,230.315002441406,169.570114135742
